NCTC10571	M. hypermegale
NCTC10578	C. perfringens
NCTC10582	B. thetaiotaomicron
NCTC10583	B. vulgatus
NCTC10586	C. meningosepticum
NCTC10588	E. meningoseptica
NCTC10596	E. corrodens
NCTC10597	K. zopfii
NCTC10599	L. adecarboxylata
NCTC10600	L. adecarboxylata
NCTC10601	P. agglomerans
NCTC10609	M. haemolytica
NCTC10613	C. perfringens
NCTC10614	C. perfringens
NCTC10616	N. lactamica
NCTC10617	N. lactamica
NCTC10618	N. lactamica
NCTC10619	H. haemoglobinophilus
NCTC10636	M. haemolytica
NCTC10643	M. haemolytica
NCTC10649	S. aureus
NCTC10650	E. coli
NCTC10652	S. aureus
NCTC10654	S. aureus
NCTC10655	S. aureus
NCTC10656	S. aureus
NCTC10657	S. aureus
NCTC10659	H. haemolyticus
NCTC10660	N. elongata
NCTC10661	B. cepacia
NCTC10662	P. aeruginosa
NCTC10664	E. coli
NCTC10665	H. parainfluenzae
NCTC10667	G. bronchialis
NCTC10669	G. terrae
NCTC10671	H. paraphrohaemolyticus
NCTC10672	H. parainfluenzae
NCTC10675	V. alginolyticus
NCTC10684	A. aminovorans
NCTC10686	P. chlororaphis
NCTC10691	p. nigrifaciens
NCTC10692	P. oleovorans
NCTC10695	S. putrefaciens
NCTC10696	P. synxantha
NCTC10697	P. taetrolens
NCTC10698	C. testosteroni
NCTC10699	P. mairii
NCTC10703	S. aureus
NCTC10705	S. enterica
NCTC10707	S. sp.
NCTC10708	S. constellatus
NCTC10710	S. sp.
NCTC10713	S. anginosus
NCTC10717	S. indologenes
NCTC10718	S. enterica
NCTC10719	C. perfringens
NCTC10722	P. multocida
NCTC10723	F. necrogenes
NCTC10724	S. aureus
NCTC10727	P. aeruginosa
NCTC10728	P. aeruginosa
NCTC10730	P. aeruginosa
NCTC10731	P. aeruginosa
NCTC10735	S. baltica
NCTC10736	S. putrefaciens
NCTC10737	S. putrefaciens
NCTC10738	S. putrefaciens
NCTC10741	T. paurometabola
NCTC10742	M. gilvum
NCTC10743	B. cepacia
NCTC10746	K. kingae
NCTC10757	E. coli
NCTC10758	E. coli
NCTC10764	E. coli
NCTC10766	E. coli
NCTC10767	E. coli
NCTC10768	C. koseri
NCTC10769	C. koseri
NCTC10770	C. koseri
NCTC10771	C. koseri
NCTC10774	N. mucosa
NCTC10782	P. aeruginosa
NCTC10783	P. aeruginosa
NCTC10788	S. aureus
NCTC10794	H. parahaemolyticus
NCTC10796	C. indologenes
NCTC10801	A. rossii
NCTC10804	S. aureus
NCTC10805	C. amalonaticus
NCTC10807	A. xylosoxidans
NCTC10808	A. xylosoxidans
NCTC10810	C. koseri
NCTC10811	C. koseri
NCTC10812	L. grayi
NCTC10815	L. grayi
NCTC10816	J. denitrificans
NCTC10817	L. mesenteroides
NCTC10819	M. chubuense
NCTC10820	M. aichiense
NCTC10821	M. tokaiense
NCTC10825	O. splanchnicus
NCTC10826	O. splanchnicus
NCTC10832	S. mutans
NCTC10833	S. aureus
NCTC10838	C. diphtheriae
NCTC10839	H. haemolyticus
NCTC10842	C. fetus
NCTC10848	S. rubidaea
NCTC10849	C. koseri
NCTC10850	E. coli
NCTC10851	A. seminis
NCTC10853	B. parapertussis
NCTC10855	E. coli
NCTC10856	M. terrae
NCTC10860	P. pseudoalcaligenes
NCTC10861	S. liquefaciens
NCTC10863	E. coli
NCTC10864	E. coli
NCTC10866	S. pyogenes
NCTC10870	S. pyogenes
NCTC10871	S. pyogenes
NCTC10872	S. pyogenes
NCTC10874	S. pyogenes
NCTC10875	S. pyogenes
NCTC10876	S. pyogenes
NCTC10877	S. pyogenes
NCTC10879	S. pyogenes
NCTC10880	S. pyogenes
NCTC10882	M. abscessus
NCTC10884	V. parahaemolyticus
NCTC10887	L. monocytogenes
NCTC10893	R. mannitolilytica
NCTC10894	R. mannitolilytica
NCTC10897	P. mendocina
NCTC10898	P. mendocina
NCTC10899	P. mendocina
NCTC10902	B. pertussis
NCTC10903	V. parahaemolyticus
NCTC10904	S. sanguinis
NCTC10905	B. pertussis
NCTC10907	B. pertussis
NCTC10908	B. pertussis
NCTC10910	B. pertussis
NCTC10911	B. pertussis
NCTC10913	C. carnis
NCTC10917	R. dentocariosa
NCTC10918	R. dentocariosa
NCTC10920	S. ratti
NCTC10921	S. sobrinus
NCTC10923	S. mutans
NCTC10924	S. porcinus
NCTC10925	S. porcinus
NCTC10926	A. paragallinarum
NCTC10927	E. faecalis
NCTC10928	N. gonorrhoeae
NCTC10931	N. gonorrhoeae
NCTC10936	P. putida
NCTC10937	P. lemoignei
NCTC10938	Y. enterocolitica
NCTC10941	C. ureolyticus
NCTC10951	A. viscosus
NCTC10957	E. coli
NCTC10958	E. coli
NCTC10959	E. coli
NCTC10960	E. coli
NCTC10961	E. coli
NCTC10962	E. coli
NCTC10963	E. coli
NCTC10965	S. blattae
NCTC10973	E. coli
NCTC10974	E. coli
NCTC10976	A. pleuropneumoniae
NCTC10977	A. segnis
NCTC10983	C. jejuni
NCTC10986	C. baratii
NCTC10988	S. aureus
NCTC10994	R. coprophilus
NCTC10995	K. denitrificans
NCTC10999	S. porcinus
NCTC11007	L. ivanovii
NCTC11008	O. urethralis
NCTC11009	O. urethralis
NCTC11010	O. urethralis
NCTC11012	M. equi
NCTC11014	R. anatipestifer
NCTC11019	M. (branhamella)
NCTC11020	M. (branhamella)
NCTC11022	E. coli
NCTC11023	E. coli
NCTC11025	B. sphaericus
NCTC11027	P. thiaminolyticus
NCTC11029	S. heliotrinireducens
NCTC11030	S. paucimobilis
NCTC11032	S. paucimobilis
NCTC11034	S. multivorum
NCTC11035	B. coccoides
NCTC11036	M. odoratus
NCTC11039	D. nishinomiyaensis
NCTC11040	K. sedentarius
NCTC11041	S. cohnii
NCTC11042	S. haemolyticus
NCTC11043	S. xylosus
NCTC11044	S. warneri
NCTC11045	S. capitis
NCTC11046	S. simulans
NCTC11047	S. epidermidis
NCTC11048	S. intermedius
NCTC11050	N. elongata
NCTC11060	S. mutans
NCTC11062	S. anginosus
NCTC11063	S. constellatus
NCTC11064	S. anginosus
NCTC11066	V. vulnificus
NCTC11067	V. vulnificus
NCTC11074	C. koseri
NCTC11075	C. koseri
NCTC11076	C. koseri
NCTC11077	C. koseri
NCTC11079	S. agalactiae
NCTC11085	S. sanguinis
NCTC11086	S. sanguinis
NCTC11087	S. pleomorphus
NCTC11088	P. indolicus
NCTC11091	M. atlantae
NCTC11096	A. aphrophilus
NCTC11097	C. sputigena
NCTC11138	C. kutscheri
NCTC11140	C. renale
NCTC11142	C. renale
NCTC11144	C. perfringens
NCTC11149	R. pickettii
NCTC11150	S. aureus
NCTC11151	E. coli
NCTC11152	B. distasonis
NCTC11153	B. ovatus
NCTC11155	B. eggerthii
NCTC11157	P. disiens
NCTC11158	T. praeacuta
NCTC11159	I. fluviatilis
NCTC11164	B. diminuta
NCTC11165	B. diminuta
NCTC11166	B. vesicularis
NCTC11168	C. jejuni
NCTC11169	S. anginosus
NCTC11179	M. odoratus
NCTC11180	M. odoratimimus
NCTC11181	E. coli
NCTC11184	T. equigenitalis
NCTC11186	E. coli
NCTC11188	A. gallinarum
NCTC11189	S. mitis
NCTC11190	R. microfusus
NCTC11192	L. pneumophila
NCTC11193	L. pneumophila
NCTC11194	S. moniliformis
NCTC11199	C. botulinum
NCTC11212	C. balustinum
NCTC11214	S. odorifera
NCTC11219	C. botulinum
NCTC11224	C. clostridiiforme
NCTC11227	M. (branhamella)
NCTC11228	K. pneumoniae
NCTC11230	L. pneumophila
NCTC11242	S. agalactiae
NCTC11286	L. pneumophila
NCTC11291	S. hyovaginalis
NCTC11293	N. asteroides
NCTC11294	N. brasiliensis
NCTC11296	A. paragallinarum
NCTC11297	A. avium
NCTC11300	S. termitidis
NCTC11305	E. meningoseptica
NCTC11318	V. harveyi
NCTC11320	S. hominis
NCTC11323	G. morbillorum
NCTC11324	S. intermedius
NCTC11325	S. constellatus
NCTC11326	F. nucleatum
NCTC11327	V. fluvialis
NCTC11341	E. coli
NCTC11351	C. jejuni
NCTC11352	C. lari
NCTC11355	K. oxytoca
NCTC11356	K. oxytoca
NCTC11357	K. pneumoniae
NCTC11358	K. pneumoniae
NCTC11359	K. pneumoniae
NCTC11360	S. agalactiae
NCTC11366	C. coli
NCTC11368	F. bozemanae
NCTC11370	F. dumoffii
NCTC11373	A. madurae
NCTC11384	A. pleuropneumoniae
NCTC11386	S. spiritivorum
NCTC11390	C. lactis
NCTC11391	S. downei
NCTC11394	H. influenzae
NCTC11397	C. diphtheriae
NCTC11401	L. gormanii
NCTC11404	L. pneumophila
NCTC11407	A. pleuropneumoniae
NCTC11413	G. anatis
NCTC11417	L. pneumophila
NCTC11426	H. influenzae
NCTC11427	S. oralis
NCTC11429	S. thalpophilum
NCTC11432	C. gleum
NCTC11434	P. gergoviae
NCTC11435	V. mimicus
NCTC11436	S. bovis
NCTC11437	C. coli
NCTC11440	P. aeruginosa
NCTC11444	P. aeruginosa
NCTC11445	P. aeruginosa
NCTC11446	P. aeruginosa
NCTC11447	P. aeruginosa
NCTC11448	P. aeruginosa
NCTC11449	P. aeruginosa
NCTC11450	P. aeruginosa
NCTC11452	P. aeruginosa
NCTC11458	C. lari
NCTC11460	P. anaerobius
NCTC11466	C. lapagei
NCTC11467	C. sakazakii
NCTC11468	T. ptyseos
NCTC11469	Y. intermedia
NCTC11470	Y. frederiksenii
NCTC11471	Y. kristensenii
NCTC11472	E. coli
NCTC11473	E. coli
NCTC11474	E. coli
NCTC11475	E. coli
NCTC11476	E. coli
NCTC11477	L. longbeachae
NCTC11483	H. ducreyi
NCTC11488	W. succinogenes
NCTC11490	A. denticolens
NCTC11497	M. mulieris
NCTC11526	F. thermophilum
NCTC11531	L. oakridgensis
NCTC11532	L. wadsworthii
NCTC11533	L. jordanis
NCTC11535	A. bovis
NCTC11540	C. upsaliensis
NCTC11541	C. upsaliensis
NCTC11543	S. grimesii
NCTC11544	S. proteamaculans
NCTC11545	C. ochracea
NCTC11546	C. ochracea
NCTC11554	S. dysgalactiae
NCTC11555	S. dysgalactiae
NCTC11556	S. dysgalactiae
NCTC11557	S. dysgalactiae
NCTC11558	S. macacae
NCTC11560	E. coli
NCTC11561	S. aureus
NCTC11564	S. dysgalactiae
NCTC11565	s. equisimilis
NCTC11567	S. sp.
NCTC11571	E. cloacae
NCTC11579	E. cloacae
NCTC11588	E. cloacae
NCTC11593	E. cloacae
NCTC11606	S. equi
NCTC11607	A. sp.
NCTC11608	C. hyointestinalis
NCTC11610	C. hyointestinalis
NCTC11613	H. fennelliae
NCTC11617	P. dagmatis
NCTC11619	P. multocida
NCTC11620	P. multocida
NCTC11632	P. macacae
NCTC11634	W. virosa
NCTC11635	W. virosa
NCTC11636	A. howellii
NCTC11640	G. hollisae
NCTC11641	V. hollisae
NCTC11646	P. damselae
NCTC11647	P. damselae
NCTC11648	P. damselae
NCTC11653	C. sputigena
NCTC11656	M. curtisii
NCTC11660	B. zoohelcum
NCTC11661	B. zoohelcum
NCTC11666	P. propionicum
NCTC11667	P. friedericiana
NCTC11800	P. stuartii
NCTC11801	P. rettgeri
NCTC11802	P. rustigianii
NCTC11806	A. prevotii
NCTC11807	S. saccharolyticus
NCTC11808	P. micra
NCTC11810	V. parvula
NCTC11811	C. indolis
NCTC11814	B. adolescentis
NCTC11815	B. breve
NCTC11816	B. dentium
NCTC11817	B. longum
NCTC11818	B. longum
NCTC11819	F. grandis
NCTC11824	S. equi
NCTC11827	C. jejuni
NCTC11830	V. atypica
NCTC11831	V. dispar
NCTC11833	C. paraputrificum
NCTC11838	C. aerofaciens
NCTC11839	P. aeruginosa
NCTC11840	C. upsaliensis
NCTC11842	P. luteola
NCTC11845	C. lari
NCTC11846	L. ivanovii
NCTC11848	C. jejuni
NCTC11853	B. tectus
NCTC11854	S. equi
NCTC11857	L. welshimeri
NCTC11861	C. xerosis
NCTC11862	C. pilosum
NCTC11863	C. cystitidis
NCTC11865	P. granulosum
NCTC11868	S. dysenteriae
NCTC11873	H. influenzae
NCTC11878	h. bacterium
NCTC11886	S. pneumoniae
NCTC11888	S. pneumoniae
NCTC11889	S. pneumoniae
NCTC11890	S. pneumoniae
NCTC11891	S. pneumoniae
NCTC11893	S. pneumoniae
NCTC11895	S. pneumoniae
NCTC11897	S. pneumoniae
NCTC11898	S. pneumoniae
NCTC11899	S. pneumoniae
NCTC11900	S. pneumoniae
NCTC11901	S. pneumoniae
NCTC11902	S. pneumoniae
NCTC11903	S. pneumoniae
NCTC11904	S. pneumoniae
NCTC11905	S. pneumoniae
NCTC11907	S. pneumoniae
NCTC11908	S. pneumoniae
NCTC11913	C. jeikeium
NCTC11914	C. jeikeium
NCTC11917	C. jeikeium
NCTC11921	C. canimorsus
NCTC11923	A. slackii
NCTC11924	C. jejuni
NCTC11925	C. jejuni
NCTC11930	S. agalactiae
NCTC11931	H. influenzae
NCTC11937	C. lari
NCTC11939	S. aureus
NCTC11940	S. aureus
NCTC11941	S. moniliformis
NCTC11948	S. enterica
NCTC11951	C. jejuni
NCTC11962	S. aureus
NCTC11963	S. aureus
NCTC11964	S. epidermidis
NCTC11965	S. aureus
NCTC11966	Y. regensburgei
NCTC11967	Y. regensburgei
NCTC11968	Y. regensburgei
NCTC11969	M. (branhamella)
NCTC11976	L. cherrii
NCTC11978	L. feeleii
NCTC11979	L. hackeliae
NCTC11982	T. maceachernii
NCTC11983	L. parisiensis
NCTC11984	L. pneumophila
NCTC11985	L. pneumophila
NCTC11986	L. pneumophila
NCTC11988	L. sainthelensi
NCTC11990	L. spiritensis
NCTC11991	L. steigerwaltii
NCTC11994	L. monocytogenes
NCTC11995	P. multocida
NCTC11997	O. ureolytica
NCTC11998	O. ureolytica
NCTC11999	O. urethralis
NCTC12000	L. pneumophila
NCTC12003	P. heimbachae
NCTC12007	L. pneumophila
NCTC12008	L. pneumophila
NCTC12010	L. israelensis
NCTC12011	C. urealyticum
NCTC12015	C. ureolyticus
NCTC12018	V. rodentium
NCTC12020	V. criceti
NCTC12022	L. feeleii
NCTC12023	S. enterica
NCTC12024	L. pneumophila
NCTC12025	L. pneumophila
NCTC12026	P. rustigianii
NCTC12028	M. morganii
NCTC12031	H. mustelae
NCTC12033	B. avium
NCTC12035	S. aureus
NCTC12044	S. pyogenes
NCTC12045	S. pyogenes
NCTC12046	S. pyogenes
NCTC12047	S. pyogenes
NCTC12048	S. pyogenes
NCTC12049	S. pyogenes
NCTC12050	S. pyogenes
NCTC12051	S. pyogenes
NCTC12052	S. pyogenes
NCTC12054	S. pyogenes
NCTC12057	S. pyogenes
NCTC12058	S. pyogenes
NCTC12059	S. pyogenes
NCTC12060	S. pyogenes
NCTC12061	S. pyogenes
NCTC12062	S. pyogenes
NCTC12064	S. pyogenes
NCTC12065	S. pyogenes
NCTC12066	S. pyogenes
NCTC12067	S. pyogenes
NCTC12068	S. pyogenes
NCTC12069	S. pyogenes
NCTC12077	C. ulcerans
NCTC12082	L. spiritensis
NCTC12090	S. equi
NCTC12091	S. equi
NCTC12092	S. equi
NCTC12093	S. putrefaciens
NCTC12100	S. epidermidis
NCTC12101	S. auricularis
NCTC12102	S. lentus
NCTC12103	S. sciuri
NCTC12112	F. ulcerans
NCTC12116	S. enterica
NCTC12119	B. agrestis
NCTC12121	E. hoshinae
NCTC12122	E. ictaluri
NCTC12124	E. amnigenus
NCTC12125	E. intermedius
NCTC12127	S. blattae
NCTC12128	E. fergusonii
NCTC12129	E. hermannii
NCTC12130	E. vulneris
NCTC12131	Y. regensburgei
NCTC12132	M. wisconsensis
NCTC12140	S. pneumoniae
NCTC12143	C. coli
NCTC12146	R. terrigena
NCTC12148	S. ficaria
NCTC12149	F. mizutaii
NCTC12150	P. testudinis
NCTC12151	L. richardii
NCTC12152	L. grimontii
NCTC12153	A. junii
NCTC12155	A. haemolyticus
NCTC12156	A. baumannii
NCTC12157	E. americana
NCTC12159	L. anguillarum
NCTC12160	V. alginolyticus
NCTC12167	S. vestibularis
NCTC12168	B. anthropi
NCTC12171	B. intermedia
NCTC12174	L. pneumophila
NCTC12179	L. pneumophila
NCTC12180	L. pneumophila
NCTC12181	L. pneumophila
NCTC12191	S. canis
NCTC12194	H. influenzae
NCTC12196	S. caprae
NCTC12198	H. mustelae
NCTC12201	E. faecalis
NCTC12202	E. faecium
NCTC12203	E. faecalis
NCTC12204	E. faecium
NCTC12208	C. jejuni
NCTC12210	L. innocua
NCTC12217	S. lugdunensis
NCTC12218	S. schleiferi
NCTC12219	H. cinaedi
NCTC12221	H. cinaedi
NCTC12224	S. hyointestinalis
NCTC12225	S. delphini
NCTC12227	N. animaloris
NCTC12228	N. animaloris
NCTC12229	N. zoodegmatis
NCTC12230	N. zoodegmatis
NCTC12232	S. aureus
NCTC12233	S. aureus
NCTC12239	L. moravica
NCTC12241	E. coli
NCTC12242	C. canimorsus
NCTC12244	A. caviae
NCTC12257	P. stuartii
NCTC12261	S. mitis
NCTC12264	C. upsaliensis
NCTC12266	Y. ruckeri
NCTC12268	Y. ruckeri
NCTC12269	Y. ruckeri
NCTC12270	Y. ruckeri
NCTC12272	L. pneumophila
NCTC12273	L. pneumophila
NCTC12277	S. criceti
NCTC12278	S. ferus
NCTC12279	S. sobrinus
NCTC12282	B. aquatica
NCTC12284	P. fontium
NCTC12285	P. fontium
NCTC12286	M. morganii
NCTC12289	M. morganii
NCTC12358	M. morganii
NCTC12359	E. gallinarum
NCTC12360	E. gallinarum
NCTC12361	E. casseliflavus
NCTC12362	E. casseliflavus
NCTC12364	E. mundtii
NCTC12365	E. malodoratus
NCTC12366	E. malodoratus
NCTC12367	E. hirae
NCTC12368	E. hirae
NCTC12373	L. geestiana
NCTC12376	L. quateirensis
NCTC12377	L. worsleiensis
NCTC12378	B. gladioli
NCTC12379	R. mannitolilytica
NCTC12388	L. gratiana
NCTC12410	H. canis
NCTC12413	S. arlettae
NCTC12414	S. equorum
NCTC12415	S. kloosii
NCTC12416	S. enterica
NCTC12417	S. enterica
NCTC12418	S. enterica
NCTC12419	S. bongori
NCTC12420	S. enterica
NCTC12421	E. cecorum
NCTC12422	E. cecorum
NCTC12433	L. quinlivanii
NCTC12437	L. birminghamensis
NCTC12438	L. cincinnatiensis
NCTC12441	P. mirabilis
NCTC12446	P. mirabilis
NCTC12447	P. aeruginosa
NCTC12448	P. aeruginosa
NCTC12449	P. aeruginosa
NCTC12450	L. sainthelensi
NCTC12463	K. pneumoniae
NCTC12467	A. thomasii
NCTC12470	C. helveticus
NCTC12474	C. sputorum
NCTC12475	C. sputorum
NCTC12480	L. monocytogenes
NCTC12481	A. butzleri
NCTC12495	S. pneumoniae
NCTC12499	A. felis
NCTC12650	E. coli
NCTC12652	E. coli
NCTC12653	E. coli
NCTC12654	E. coli
NCTC12655	E. coli
NCTC12696	S. pyogenes
NCTC12697	E. faecalis
NCTC12698	S. flexneri
NCTC12699	H. influenzae
NCTC12700	N. gonorrhoeae
NCTC12701	L. ivanovii
NCTC12705	S. enterica
NCTC12709	S. enterica
NCTC12710	S. enterica
NCTC12713	A. skirrowii
NCTC12714	H. muridarum
NCTC12722	A. felis
NCTC12737	P. penneri
NCTC12738	C. gracilis
NCTC12740	H. canis
NCTC12742	N. weaveri
NCTC12821	L. pneumophila
NCTC12823	H. pylori
NCTC12830	L. lansingensis
NCTC12931	L. londiniensis
NCTC13125	E. coli
NCTC13127	E. coli
NCTC13128	E. coli
NCTC13166	S. australis
NCTC13257	C. jejuni
NCTC13351	E. coli
NCTC13352	E. coli
NCTC13353	E. coli
NCTC13357	C. jejuni
NCTC13392	B. pseudomallei
NCTC13417	B. cenocepacia
NCTC13420	A. baumannii
NCTC13421	A. baumannii
NCTC13422	A. baumannii
NCTC13423	A. baumannii
NCTC13424	A. baumannii
NCTC13434	S. aureus
NCTC13435	S. aureus
NCTC13437	P. aeruginosa
NCTC13438	K. pneumoniae
NCTC13439	K. pneumoniae
NCTC13440	K. pneumoniae
NCTC13441	E. coli
NCTC13450	E. coli
NCTC13451	E. coli
NCTC13452	E. coli
NCTC13461	E. coli
NCTC13462	E. coli
NCTC13463	E. coli
NCTC13464	E. cloacae
NCTC13477	N. gonorrhoeae
NCTC13481	N. gonorrhoeae
NCTC13483	N. gonorrhoeae
NCTC13484	N. gonorrhoeae
NCTC13520	A. insolitus
NCTC13552	S. aureus
NCTC13616	S. aureus
NCTC13618	P. aeruginosa
NCTC13619	P. aeruginosa
NCTC13620	P. aeruginosa
NCTC13621	P. aeruginosa
NCTC13639	C. freundii
NCTC13644	L. plantarum
NCTC13647	V. vulnificus
NCTC13651	P. australiense
NCTC13667	B. pertussis
NCTC13668	B. pertussis
NCTC13669	K. pneumoniae
NCTC13671	K. pneumoniae
NCTC13672	K. pneumoniae
NCTC13673	K. pneumoniae
NCTC13674	K. pneumoniae
NCTC13675	K. pneumoniae
NCTC13676	K. pneumoniae
NCTC13684	K. pneumoniae
NCTC13685	K. pneumoniae
NCTC13686	K. pneumoniae
NCTC13687	K. pneumoniae
NCTC13688	K. pneumoniae
NCTC13691	K. pneumoniae
NCTC13694	K. pneumoniae
NCTC13695	K. pneumoniae
NCTC13696	K. pneumoniae
NCTC13697	K. pneumoniae
NCTC13698	K. pneumoniae
NCTC13700	K. pneumoniae
NCTC13701	K. pneumoniae
NCTC13705	E. faecalis
NCTC13706	B. thetaiotaomicron
NCTC13709	C. youngae
NCTC13711	S. argenteus
NCTC13712	S. schweitzeri
NCTC13715	P. aeruginosa
NCTC13716	P. aeruginosa
NCTC13717	P. aeruginosa
NCTC13718	P. aeruginosa
NCTC13719	P. aeruginosa
NCTC13720	L. acidophilus
NCTC13721	L. acidophilus
NCTC13722	L. gasseri
NCTC13734	S. pneumoniae
NCTC13735	S. pneumoniae
NCTC13736	S. pyogenes
NCTC13737	S. pyogenes
NCTC13738	S. pyogenes
NCTC13739	S. pyogenes
NCTC13740	S. pyogenes
NCTC13741	S. pyogenes
NCTC13742	S. pyogenes
NCTC13743	S. pyogenes
NCTC13744	S. pyogenes
NCTC13745	S. pyogenes
NCTC13746	C. difficile
NCTC13747	C. difficile
NCTC13748	C. difficile
NCTC13749	C. difficile
NCTC13751	S. pyogenes
NCTC13753	S. pneumoniae
NCTC13754	S. pneumoniae
NCTC13755	S. pneumoniae
NCTC13758	S. aureus
NCTC13760	S. infantarius
NCTC13766	S. urinalis
NCTC13771	S. infantis
NCTC13775	K. oxytoca
NCTC13779	E. faecalis
NCTC13780	E. faecalis
NCTC13784	S. gallolyticus
NCTC13786	S. pseudoporcinus
NCTC13795	N. gonorrhoeae
NCTC13798	N. gonorrhoeae
NCTC13799	N. gonorrhoeae
NCTC13800	N. gonorrhoeae
NCTC13801	N. gonorrhoeae
NCTC13802	N. gonorrhoeae
NCTC13805	N. gonorrhoeae
NCTC13807	S. oligofermentans
NCTC13811	S. aureus
NCTC13812	S. aureus
NCTC13818	N. gonorrhoeae
NCTC13820	N. gonorrhoeae
NCTC13821	N. gonorrhoeae
NCTC13825	S. carnosus
NCTC13826	S. carnosus
NCTC13827	S. condimenti
NCTC13828	S. devriesei
NCTC13829	S. fleurettii
NCTC13830	S. jettensis
NCTC13832	S. microti
NCTC13833	S. muscae
NCTC13834	S. nepalensis
NCTC13835	S. petrasii
NCTC13836	S. piscifermentans
NCTC13838	S. simiae
NCTC13840	A. otitis
NCTC13846	E. coli
NCTC13919	E. coli
NCTC13921	P. aeruginosa
NCTC13924	S. epidermidis
NCTC13936	L. booriae
NCTC13940	L. fleischmannii
NCTC14382	Y. canariae
